ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS_TARGET,AGE_YEARS,FLAG_UNEMPLOYED,YEARS_EMPLOYED,INCOME_PER_MEMBER,EMPLOYED_TO_AGE_RATIO,INCOME_GROUP,AGE_GROUP,EXPERIENCE_BUCKET,FINANCIAL_STABILITY_SCORE
5009808,F,Y,Y,2,313700.0,Commercial associate,Higher education,Married,House / apartment,-24639,-1913,1,0,0,0,Laborers,4.0,0,67.46,0,5.24,78425.0,0.07767565965016307,high,senior,mid,3.0
5009809,F,N,N,0,319200.0,Working,Secondary / secondary special,Married,House / apartment,-24882,365243,1,0,0,1,,2.0,0,68.12,1,0.0,159600.0,0.0,high,senior,entry,1.0
5009810,F,N,Y,0,251100.0,Working,Secondary / secondary special,Married,House / apartment,-22678,365243,1,1,0,0,,2.0,0,62.09,1,0.0,125550.0,0.0,high,senior,entry,2.0
5009811,F,Y,N,0,235200.0,Commercial associate,Higher education,Single / not married,House / apartment,-20010,-12248,1,0,0,0,High skill tech staff,1.0,0,54.78,0,33.53,235200.0,0.6120847024461482,medium,adult,senior,2.0
5009812,M,N,Y,0,411600.0,Working,Higher education,Married,House / apartment,-20466,-4143,1,0,0,0,Accountants,2.0,0,56.03,0,11.34,205800.0,0.20239157594145993,high,senior,senior,2.0
5009813,F,Y,Y,0,262600.0,Working,Secondary / secondary special,Married,House / apartment,-15881,-3812,1,0,1,0,,2.0,0,43.48,0,10.44,131300.0,0.24011039558417663,high,adult,senior,3.0
5009814,M,N,Y,0,491400.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16987,-956,1,0,1,0,Managers,2.0,0,46.51,0,2.62,245700.0,0.05633197161900667,high,adult,entry,2.0
5009815,F,N,Y,0,333000.0,Working,Secondary / secondary special,Married,Municipal apartment,-18892,-7380,1,0,0,0,High skill tech staff,2.0,0,51.72,0,20.21,166500.0,0.39075792730085074,high,adult,senior,2.0
5009816,F,N,N,0,179300.0,State servant,Secondary / secondary special,Separated,House / apartment,-20660,-12712,1,0,0,0,,1.0,0,56.56,0,34.8,179300.0,0.6152758132956152,medium,senior,senior,1.0
5009817,M,N,Y,3,190400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9074,-1258,1,0,0,0,,5.0,0,24.84,0,3.44,38080.0,0.13848631239935588,medium,youth,mid,2.0
5009818,F,N,N,0,169700.0,Working,Secondary / secondary special,Separated,House / apartment,-11412,-2427,1,0,0,0,Medicine staff,1.0,0,31.24,0,6.64,169700.0,0.21254801536491677,medium,youth,mid,1.0
5009819,F,N,N,0,448800.0,State servant,Secondary / secondary special,Married,House / apartment,-24891,-6652,1,0,0,0,,2.0,0,68.15,0,18.21,224400.0,0.26720469552457815,high,senior,senior,1.0
5009820,M,Y,Y,3,199400.0,Commercial associate,Secondary / secondary special,Married,With parents,-13426,-2687,1,0,1,0,Drivers,5.0,0,36.76,0,7.36,39880.0,0.20021762785636563,medium,adult,mid,3.0
5009821,F,N,N,1,163800.0,Commercial associate,Higher education,Married,House / apartment,-12208,-2520,1,0,0,1,Managers,3.0,0,33.42,0,6.9,54600.0,0.20646319569120286,medium,youth,mid,1.0
5009822,F,N,Y,3,286500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15010,-6977,1,0,1,0,Sales staff,5.0,0,41.1,0,19.1,57300.0,0.464720194647202,high,adult,senior,2.0
5009823,M,Y,N,2,232600.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12618,-1390,1,0,0,0,Managers,4.0,0,34.55,0,3.81,58150.0,0.11027496382054994,medium,youth,mid,2.0
5009824,F,N,N,0,282900.0,Working,Incomplete higher,Single / not married,House / apartment,-8970,-2246,1,0,0,0,Sales staff,1.0,0,24.56,0,6.15,282900.0,0.2504071661237785,high,youth,mid,1.0
5009825,M,N,Y,0,628000.0,Working,Secondary / secondary special,Widow,House / apartment,-11103,-1396,1,0,1,0,,1.0,0,30.4,0,3.82,628000.0,0.1256578947368421,high,youth,mid,2.0
5009826,F,N,N,0,385400.0,Working,Higher education,Married,House / apartment,-18996,-4257,1,1,0,0,,2.0,0,52.01,0,11.66,192700.0,0.2241876562199577,high,adult,senior,1.0
5009827,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11381,-923,1,0,1,0,Core staff,2.0,0,31.16,0,2.53,123750.0,0.08119383825417201,medium,youth,entry,3.0
5009828,F,Y,Y,1,120700.0,Working,Secondary / secondary special,Married,Rented apartment,-19133,-953,1,0,0,0,Drivers,3.0,0,52.38,0,2.61,40233.333333333336,0.04982817869415807,medium,adult,entry,2.0
5009829,F,Y,Y,0,190100.0,Working,Secondary / secondary special,Married,House / apartment,-9133,-1894,1,1,1,0,Sales staff,2.0,0,25.0,0,5.19,95050.0,0.2076,medium,youth,mid,3.0
5009830,F,N,Y,1,348400.0,Pensioner,Secondary / secondary special,Married,House / apartment,-8070,365243,1,0,0,0,,3.0,0,22.09,1,0.0,116133.33333333333,0.0,high,youth,entry,2.0
5009831,F,Y,Y,1,135900.0,Working,Secondary / secondary special,Married,House / apartment,-23039,-12803,1,0,0,0,High skill tech staff,3.0,0,63.08,0,35.05,45300.0,0.5556436271401395,medium,senior,senior,2.0
5009832,M,N,N,0,712100.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21185,365243,1,0,0,0,,2.0,0,58.0,1,0.0,356050.0,0.0,high,senior,entry,1.0
5009833,F,Y,Y,1,245900.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19468,-698,1,0,0,0,Security staff,3.0,0,53.3,0,1.91,81966.66666666667,0.03583489681050657,medium,adult,entry,3.0
5009834,M,N,Y,0,250200.0,Working,Secondary / secondary special,Married,House / apartment,-7869,-832,1,1,0,0,Drivers,2.0,0,21.54,0,2.28,125100.0,0.10584958217270195,high,youth,entry,2.0
5009835,F,Y,Y,0,174900.0,Working,Secondary / secondary special,Married,House / apartment,-11676,-996,1,0,1,1,,2.0,0,31.97,0,2.73,87450.0,0.08539255552080076,medium,youth,entry,3.0
5009836,M,N,Y,1,313000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22140,365243,1,0,0,0,,3.0,0,60.62,1,0.0,104333.33333333333,0.0,high,senior,entry,2.0
5009837,M,Y,N,0,136800.0,Working,Secondary / secondary special,Married,House / apartment,-9947,-1641,1,1,0,0,Accountants,2.0,0,27.23,0,4.49,68400.0,0.16489166360631657,medium,youth,mid,1.0
5009838,M,N,N,1,720700.0,Commercial associate,Incomplete higher,Married,House / apartment,-22150,-13283,1,0,0,1,,3.0,0,60.64,0,36.37,240233.33333333334,0.5997691292875988,high,senior,senior,1.0
5009839,F,Y,N,0,471700.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17975,-10552,1,0,1,0,Core staff,1.0,0,49.21,0,28.89,471700.0,0.5870757976021134,high,adult,senior,2.0
5009840,M,N,Y,0,399400.0,Working,Incomplete higher,Married,House / apartment,-20826,-113,1,1,1,0,Sales staff,2.0,0,57.02,0,0.31,199700.0,0.005436688881094352,high,senior,entry,2.0
5009841,F,N,Y,1,121800.0,Working,Secondary / secondary special,Married,House / apartment,-19075,-7340,1,0,0,1,Drivers,3.0,0,52.22,0,20.1,40600.0,0.38490999617004984,medium,adult,senior,1.0
5009842,M,Y,N,0,270500.0,Working,Secondary / secondary special,Married,House / apartment,-14920,-5139,1,0,0,0,Drivers,2.0,0,40.85,0,14.07,135250.0,0.3444308445532436,high,adult,senior,2.0
5009843,M,N,N,0,446900.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-12637,365243,1,0,1,0,,1.0,0,34.6,1,0.0,446900.0,0.0,high,youth,entry,1.0
5009844,F,N,Y,0,328400.0,Pensioner,Higher education,Married,House / apartment,-19591,365243,1,0,0,1,,2.0,1,53.64,1,0.0,164200.0,0.0,high,adult,entry,2.0
5009845,F,Y,Y,1,147900.0,State servant,Higher education,Married,House / apartment,-22041,-4544,1,0,0,0,Core staff,3.0,0,60.34,0,12.44,49300.0,0.2061650646337421,medium,senior,senior,2.0
5009846,M,N,N,0,176400.0,Working,Higher education,Civil marriage,House / apartment,-8122,-322,1,0,0,0,Sales staff,2.0,0,22.24,0,0.88,88200.0,0.03956834532374101,medium,youth,entry,1.0
5009847,F,Y,N,1,194800.0,Working,Secondary / secondary special,Married,House / apartment,-14243,-1849,1,0,0,0,Realty agents,3.0,0,39.0,0,5.06,64933.333333333336,0.12974358974358974,medium,adult,mid,2.0
5009848,F,N,Y,0,180500.0,Working,Higher education,Married,House / apartment,-13710,-2879,1,0,0,0,Laborers,2.0,0,37.54,0,7.88,90250.0,0.20990942994139586,medium,adult,mid,2.0
5009849,F,N,N,0,524300.0,State servant,Secondary / secondary special,Separated,House / apartment,-17522,-9508,1,0,0,0,Laborers,1.0,0,47.97,0,26.03,524300.0,0.5426308109234939,high,adult,senior,1.0
5009850,M,Y,Y,2,93400.0,Working,Secondary / secondary special,Married,House / apartment,-9386,-533,1,0,0,0,,4.0,1,25.7,0,1.46,23350.0,0.05680933852140078,low,youth,entry,2.0
5009851,M,N,Y,0,338900.0,Working,Secondary / secondary special,Married,House / apartment,-24352,-9610,1,0,0,0,,2.0,0,66.67,0,26.31,169450.0,0.3946302684865756,high,senior,senior,2.0
5009852,F,N,Y,0,127900.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17322,365243,1,0,0,0,,2.0,0,47.43,1,0.0,63950.0,0.0,medium,adult,entry,1.0
5009853,M,N,Y,1,151000.0,Working,Higher education,Married,House / apartment,-24175,-2918,1,0,0,0,,3.0,0,66.19,0,7.99,50333.333333333336,0.12071309865538601,medium,senior,mid,2.0
5009854,F,N,Y,1,89400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22224,-9388,1,0,0,0,Laborers,3.0,0,60.85,0,25.7,29800.0,0.4223500410846343,low,senior,senior,1.0
5009855,F,N,Y,0,185500.0,Working,Secondary / secondary special,Married,House / apartment,-10805,-3752,1,0,0,0,,2.0,0,29.58,0,10.27,92750.0,0.34719405003380666,medium,youth,senior,2.0
5009856,F,N,Y,0,519600.0,Working,Secondary / secondary special,Married,House / apartment,-9722,-3114,1,0,0,0,Drivers,2.0,0,26.62,0,8.53,259800.0,0.3204357625845229,high,youth,mid,2.0
5009857,F,Y,N,1,278700.0,Pensioner,Incomplete higher,Married,House / apartment,-23034,365243,1,0,0,0,,3.0,0,63.06,1,0.0,92900.0,0.0,high,senior,entry,2.0
5009858,F,N,N,1,134100.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17096,-5564,1,0,0,0,Core staff,2.0,0,46.81,0,15.23,67050.0,0.32535782952360603,medium,adult,senior,0.0
5009859,F,N,Y,1,406000.0,Working,Secondary / secondary special,Single / not married,Co-op apartment,-7666,-480,1,1,0,0,Laborers,2.0,0,20.99,0,1.31,203000.0,0.06241067174845165,high,youth,entry,2.0
5009860,F,N,Y,0,451900.0,Working,Secondary / secondary special,Married,House / apartment,-24366,-5466,1,0,1,0,HR staff,2.0,0,66.71,0,14.97,225950.0,0.22440413731074804,high,senior,senior,2.0
5009861,F,N,N,4,257200.0,Working,Higher education,Married,House / apartment,-15944,-2652,1,1,0,0,Laborers,6.0,0,43.65,0,7.26,42866.666666666664,0.1663230240549828,high,adult,mid,1.0
5009862,F,N,Y,0,675300.0,Commercial associate,Incomplete higher,Married,House / apartment,-12801,-239,1,1,1,0,Sales staff,2.0,0,35.05,0,0.65,337650.0,0.018544935805991442,high,adult,entry,2.0
5009863,F,N,N,0,368200.0,Working,Secondary / secondary special,Married,House / apartment,-16739,-6396,1,0,0,0,Laborers,2.0,0,45.83,0,17.51,184100.0,0.38206415012000877,high,adult,senior,1.0
5009864,F,N,N,0,343400.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-22334,-11891,1,0,0,0,,1.0,0,61.15,0,32.56,343400.0,0.5324611610793132,high,senior,senior,1.0
5009865,F,Y,Y,0,163400.0,Working,Higher education,Widow,House / apartment,-9319,-2623,1,1,0,1,Accountants,1.0,0,25.51,0,7.18,163400.0,0.2814582516660133,medium,youth,mid,3.0
5009866,F,N,N,0,334100.0,Pensioner,Incomplete higher,Married,With parents,-13860,365243,1,1,1,0,,2.0,0,37.95,1,0.0,167050.0,0.0,high,adult,entry,1.0
5009867,F,N,N,0,272100.0,Working,Secondary / secondary special,Married,House / apartment,-13128,-5398,1,0,0,0,Laborers,2.0,0,35.94,0,14.78,136050.0,0.4112409571508069,high,adult,senior,1.0
5009868,F,Y,Y,0,316600.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22639,365243,1,0,0,0,,1.0,0,61.98,1,0.0,316600.0,0.0,high,senior,entry,3.0
5009869,F,N,Y,0,173400.0,Working,Higher education,Single / not married,House / apartment,-21522,-9830,1,0,0,0,Core staff,1.0,0,58.92,0,26.91,173400.0,0.45672097759674135,medium,senior,senior,2.0
5009870,M,N,Y,0,260300.0,Working,Secondary / secondary special,Married,House / apartment,-14612,-2222,1,0,0,1,,2.0,0,40.01,0,6.08,130150.0,0.15196200949762562,high,adult,mid,2.0
5009871,M,Y,Y,0,162300.0,State servant,Secondary / secondary special,Married,House / apartment,-19440,-4639,1,0,0,0,Core staff,2.0,0,53.22,0,12.7,81150.0,0.23863209319804585,medium,adult,senior,3.0
5009872,F,Y,Y,0,83400.0,Working,Secondary / secondary special,Married,With parents,-14509,-4230,1,0,0,0,,2.0,1,39.72,0,11.58,41700.0,0.29154078549848944,low,adult,senior,2.0
5009873,M,Y,Y,0,402200.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17739,-5768,1,0,0,0,Sales staff,1.0,0,48.57,0,15.79,402200.0,0.32509779699402924,high,adult,senior,3.0
5009874,M,N,Y,0,115200.0,Working,Secondary / secondary special,Married,House / apartment,-25407,-7645,1,0,1,0,Accountants,2.0,0,69.56,0,20.93,57600.0,0.30089131684876363,medium,senior,senior,1.0
5009875,M,Y,N,0,257600.0,Working,Lower secondary,Single / not married,House / apartment,-17086,-3646,1,0,0,1,Laborers,1.0,0,46.78,0,9.98,257600.0,0.21333903377511756,high,adult,mid,2.0
5009876,M,Y,Y,2,288400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-25359,-17689,1,0,0,0,Core staff,4.0,1,69.43,0,48.43,72100.0,0.6975370877142445,high,senior,senior,3.0
5009877,M,N,Y,1,287400.0,Working,Higher education,Separated,House / apartment,-20951,-4131,1,0,1,0,Laborers,2.0,0,57.36,0,11.31,143700.0,0.19717573221757323,high,senior,senior,2.0
5009878,F,Y,Y,1,211900.0,Commercial associate,Higher education,Married,House / apartment,-9510,-2862,1,0,0,0,Drivers,3.0,0,26.04,0,7.84,70633.33333333333,0.3010752688172043,medium,youth,mid,3.0
5009879,F,Y,Y,0,279600.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21841,-2105,1,0,0,0,High skill tech staff,2.0,0,59.8,0,5.76,139800.0,0.09632107023411371,high,senior,mid,3.0
5009880,F,Y,Y,0,309000.0,Pensioner,Higher education,Married,House / apartment,-10250,365243,1,0,0,0,,2.0,0,28.06,1,0.0,154500.0,0.0,high,youth,entry,3.0
5009881,F,N,Y,0,352500.0,Working,Secondary / secondary special,Married,Office apartment,-17027,-10076,1,0,0,0,,2.0,0,46.62,0,27.59,176250.0,0.5918060918060918,high,adult,senior,2.0
5009882,M,N,Y,1,580800.0,Working,Secondary / secondary special,Married,With parents,-18504,-11141,1,0,0,0,,3.0,0,50.66,0,30.5,193600.0,0.6020529016975918,high,adult,senior,2.0
5009883,F,Y,N,0,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23599,-13042,1,0,0,0,Laborers,2.0,0,64.61,0,35.71,137250.0,0.5527008203064542,high,senior,senior,2.0
5009884,F,N,N,0,252100.0,Working,Secondary / secondary special,Married,House / apartment,-11148,-903,1,0,0,0,Cleaning staff,2.0,0,30.52,0,2.47,126050.0,0.0809305373525557,high,youth,entry,1.0
5009885,M,N,Y,0,155100.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23302,-7268,1,0,1,0,Sales staff,2.0,0,63.8,0,19.9,77550.0,0.31191222570532917,medium,senior,senior,2.0
5009886,F,Y,Y,0,303600.0,Working,Secondary / secondary special,Married,House / apartment,-24371,-17323,1,1,1,0,Managers,2.0,0,66.72,0,47.43,151800.0,0.7108812949640287,high,senior,senior,3.0
5009887,F,Y,Y,3,340800.0,Working,Secondary / secondary special,Married,House / apartment,-8939,-453,1,0,1,0,High skill tech staff,5.0,0,24.47,0,1.24,68160.0,0.0506742950551696,high,youth,entry,3.0
5009888,F,Y,N,1,221800.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23473,365243,1,0,1,0,,3.0,0,64.27,1,0.0,73933.33333333333,0.0,medium,senior,entry,2.0
5009889,F,N,Y,1,320500.0,Pensioner,Incomplete higher,Married,House / apartment,-12038,365243,1,0,1,0,,3.0,0,32.96,1,0.0,106833.33333333333,0.0,high,youth,entry,2.0
5009890,F,N,N,0,210900.0,Commercial associate,Higher education,Married,House / apartment,-8784,-1981,1,0,0,0,Drivers,2.0,0,24.05,0,5.42,105450.0,0.22536382536382535,medium,youth,mid,1.0
5009891,M,Y,Y,1,341500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24811,365243,1,0,0,1,,3.0,0,67.93,1,0.0,113833.33333333333,0.0,high,senior,entry,3.0
5009892,F,N,Y,0,385300.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14468,-3675,1,1,0,0,Medicine staff,2.0,0,39.61,0,10.06,192650.0,0.2539762686190356,high,adult,senior,2.0
5009893,M,Y,Y,2,382600.0,Working,Secondary / secondary special,Married,House / apartment,-18682,-2520,1,0,0,0,Laborers,4.0,0,51.15,0,6.9,95650.0,0.13489736070381234,high,adult,mid,3.0
5009894,F,N,N,0,258900.0,State servant,Secondary / secondary special,Married,House / apartment,-17402,365243,1,0,0,0,,2.0,0,47.64,1,0.0,129450.0,0.0,high,adult,entry,1.0
5009895,F,N,N,0,145100.0,Commercial associate,Higher education,Single / not married,Municipal apartment,-11198,-3760,1,0,0,0,Sales staff,1.0,0,30.66,0,10.29,145100.0,0.33561643835616434,medium,youth,senior,0.0
5009896,F,Y,Y,0,179800.0,Commercial associate,Higher education,Married,House / apartment,-19533,-7377,1,0,1,0,Managers,2.0,0,53.48,0,20.2,89900.0,0.3777112939416604,medium,adult,senior,3.0
5009897,F,N,Y,0,328700.0,Working,Secondary / secondary special,Married,With parents,-8147,-808,1,0,0,0,Medicine staff,2.0,0,22.31,0,2.21,164350.0,0.09905871806364859,high,youth,entry,2.0
5009898,M,Y,Y,1,830600.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-11014,365243,1,0,0,0,,2.0,0,30.15,1,0.0,415300.0,0.0,high,youth,entry,3.0
5009899,M,N,Y,2,205900.0,Working,Secondary / secondary special,Married,House / apartment,-24557,-8598,1,0,0,0,Managers,4.0,0,67.23,0,23.54,51475.0,0.3501413059645991,medium,senior,senior,2.0
5009900,M,Y,N,0,306600.0,Working,Secondary / secondary special,Married,House / apartment,-24718,365243,1,0,0,1,,2.0,0,67.67,1,0.0,153300.0,0.0,high,senior,entry,2.0
5009901,M,N,N,0,184900.0,Working,Higher education,Married,House / apartment,-16119,-5896,1,0,0,0,Drivers,2.0,0,44.13,0,16.14,92450.0,0.36573759347382734,medium,adult,senior,1.0
5009902,F,Y,N,0,150000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10393,-3441,1,0,1,0,,1.0,1,28.45,0,9.42,150000.0,0.3311072056239016,medium,youth,mid,1.0
5009903,F,N,N,1,174100.0,Working,Higher education,Single / not married,Municipal apartment,-15005,-4241,1,1,1,0,,2.0,0,41.08,0,11.61,87050.0,0.2826192794547225,medium,adult,senior,1.0
5009904,M,Y,Y,0,86200.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23323,365243,1,0,0,0,,1.0,0,63.85,1,0.0,86200.0,0.0,low,senior,entry,2.0
5009905,F,N,N,0,480300.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-8588,-696,1,0,1,0,,2.0,0,23.51,0,1.91,240150.0,0.08124202467035303,high,youth,entry,1.0
5009906,F,Y,N,0,80000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9640,-2139,1,0,0,0,Sales staff,1.0,0,26.39,0,5.86,80000.0,0.2220538082607048,low,youth,mid,1.0
5009907,F,N,Y,0,214000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23662,365243,1,0,0,0,,2.0,0,64.78,1,0.0,107000.0,0.0,medium,senior,entry,2.0
5009908,F,Y,N,1,135500.0,Working,Higher education,Married,Municipal apartment,-14891,-6720,1,0,0,0,Accountants,3.0,0,40.77,0,18.4,45166.666666666664,0.4513122393917095,medium,adult,senior,1.0
5009909,M,Y,Y,0,156900.0,Working,Higher education,Married,House / apartment,-8829,-1681,1,1,1,0,,2.0,0,24.17,0,4.6,78450.0,0.19031857674803473,medium,youth,mid,3.0
5009910,F,N,N,0,485900.0,Working,Higher education,Separated,House / apartment,-9847,-2757,1,0,0,0,Laborers,1.0,1,26.96,0,7.55,485900.0,0.2800445103857567,high,youth,mid,1.0
5009911,F,Y,Y,1,270000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23421,365243,1,0,0,0,,2.0,0,64.12,1,0.0,135000.0,0.0,high,senior,entry,3.0
5009912,F,Y,Y,0,150700.0,Working,Higher education,Married,House / apartment,-16256,-4881,1,0,0,0,Accountants,2.0,0,44.51,0,13.36,75350.0,0.30015726802965625,medium,adult,senior,3.0
5009913,M,N,Y,0,181800.0,Working,Secondary / secondary special,Married,House / apartment,-10282,-3159,1,0,0,0,Core staff,2.0,0,28.15,0,8.65,90900.0,0.30728241563055064,medium,youth,mid,2.0
5009914,F,N,Y,0,166500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-23633,-10140,1,0,0,0,,2.0,0,64.7,0,27.76,83250.0,0.4290571870170016,medium,senior,senior,2.0
5009915,M,Y,Y,0,238900.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22742,-9730,1,1,1,1,Laborers,2.0,0,62.26,0,26.64,119450.0,0.42788307099261164,medium,senior,senior,3.0
5009916,M,N,Y,0,266200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-7725,-1063,1,0,0,1,Sales staff,2.0,0,21.15,0,2.91,133100.0,0.1375886524822695,high,youth,entry,2.0
