ID,MONTHS_BALANCE,STATUS
5009298,-26,C
5009298,-25,0
5009298,-24,C
5009298,-23,C
5009298,-22,C
5009298,-21,C
5009298,-20,C
5009298,-19,0
5009298,-18,C
5009298,-17,C
5009298,-16,C
5009298,-15,0
5009298,-14,0
5009298,-13,0
5009298,-12,C
5009298,-11,0
5009298,-10,0
5009298,-9,0
5009298,-8,C
5009298,-7,0
5009298,-6,0
5009298,-5,0
5009298,-4,1
5009298,-3,C
5009298,-2,C
5009298,-1,X
5009298,0,C
5009299,-59,C
5009299,-58,0
5009299,-57,C
5009299,-56,C
5009299,-55,C
5009299,-54,C
5009299,-53,C
5009299,-52,X
5009299,-51,0
5009299,-50,C
5009299,-49,C
5009299,-48,C
5009299,-47,C
5009299,-46,C
5009299,-45,X
5009299,-44,C
5009299,-43,X
5009299,-42,C
5009299,-41,C
5009299,-40,C
5009299,-39,0
5009299,-38,X
5009299,-37,1
5009299,-36,C
5009299,-35,C
5009299,-34,0
5009299,-33,C
5009299,-32,C
5009299,-31,0
5009299,-30,C
5009299,-29,0
5009299,-28,0
5009299,-27,C
5009299,-26,C
5009299,-25,0
5009299,-24,X
5009299,-23,C
5009299,-22,0
5009299,-21,C
5009299,-20,0
5009299,-19,C
5009299,-18,C
5009299,-17,C
5009299,-16,C
5009299,-15,C
5009299,-14,0
5009299,-13,0
5009299,-12,C
5009299,-11,C
5009299,-10,X
5009299,-9,C
5009299,-8,X
5009299,-7,X
5009299,-6,C
5009299,-5,0
5009299,-4,C
5009299,-3,0
5009299,-2,C
5009299,-1,C
5009299,0,C
5009300,-11,0
5009300,-10,X
5009300,-9,0
5009300,-8,0
5009300,-7,0
5009300,-6,0
5009300,-5,0
5009300,-4,0
5009300,-3,0
5009300,-2,X
5009300,-1,0
5009300,0,C
5009301,-44,0
5009301,-43,0
5009301,-42,0
5009301,-41,C
5009301,-40,0
5009301,-39,0
5009301,-38,C
5009301,-37,C
5009301,-36,C
5009301,-35,C
5009301,-34,C
5009301,-33,C
5009301,-32,C
5009301,-31,0
5009301,-30,0
5009301,-29,0
5009301,-28,C
5009301,-27,C
5009301,-26,C
5009301,-25,C
5009301,-24,0
5009301,-23,C
5009301,-22,0
5009301,-21,X
5009301,-20,0
5009301,-19,0
5009301,-18,C
5009301,-17,X
5009301,-16,X
5009301,-15,C
5009301,-14,0
5009301,-13,C
5009301,-12,C
5009301,-11,0
5009301,-10,0
5009301,-9,0
5009301,-8,C
5009301,-7,0
5009301,-6,C
5009301,-5,C
5009301,-4,C
5009301,-3,C
5009301,-2,0
5009301,-1,C
5009301,0,0
5009302,-41,C
5009302,-40,0
5009302,-39,0
5009302,-38,0
5009302,-37,0
5009302,-36,0
5009302,-35,0
5009302,-34,C
5009302,-33,C
5009302,-32,C
5009302,-31,C
5009302,-30,C
5009302,-29,C
5009302,-28,C
5009302,-27,C
5009302,-26,0
5009302,-25,1
5009302,-24,1
5009302,-23,0
5009302,-22,0
5009302,-21,0
5009302,-20,C
5009302,-19,X
5009302,-18,0
5009302,-17,0
5009302,-16,C
5009302,-15,1
5009302,-14,C
5009302,-13,C
5009302,-12,0
5009302,-11,0
5009302,-10,0
5009302,-9,0
5009302,-8,C
5009302,-7,0
5009302,-6,0
5009302,-5,C
5009302,-4,C
5009302,-3,0
5009302,-2,C
5009302,-1,C
5009302,0,1
5009303,-20,C
5009303,-19,C
5009303,-18,1
5009303,-17,0
5009303,-16,C
5009303,-15,C
5009303,-14,C
5009303,-13,0
5009303,-12,X
5009303,-11,C
5009303,-10,0
5009303,-9,0
5009303,-8,X
5009303,-7,0
5009303,-6,0
5009303,-5,C
5009303,-4,0
5009303,-3,C
5009303,-2,1
5009303,-1,0
5009303,0,C
5009304,-45,1
5009304,-44,0
5009304,-43,0
5009304,-42,C
5009304,-41,C
5009304,-40,0
5009304,-39,C
5009304,-38,C
5009304,-37,C
5009304,-36,0
5009304,-35,0
5009304,-34,C
5009304,-33,0
5009304,-32,C
5009304,-31,X
5009304,-30,1
5009304,-29,C
5009304,-28,C
5009304,-27,C
5009304,-26,1
5009304,-25,C
5009304,-24,C
5009304,-23,C
5009304,-22,0
5009304,-21,X
5009304,-20,C
5009304,-19,0
5009304,-18,C
5009304,-17,0
5009304,-16,C
5009304,-15,0
5009304,-14,0
5009304,-13,0
5009304,-12,C
5009304,-11,C
5009304,-10,0
5009304,-9,0
5009304,-8,0
5009304,-7,0
5009304,-6,C
5009304,-5,C
5009304,-4,0
5009304,-3,C
5009304,-2,0
5009304,-1,C
5009304,0,0
5009305,-7,C
5009305,-6,0
5009305,-5,C
5009305,-4,C
5009305,-3,C
5009305,-2,C
5009305,-1,C
5009305,0,0
5009306,-26,0
5009306,-25,X
5009306,-24,C
5009306,-23,X
5009306,-22,0
5009306,-21,C
5009306,-20,0
5009306,-19,X
5009306,-18,0
5009306,-17,C
5009306,-16,0
5009306,-15,0
5009306,-14,C
5009306,-13,0
5009306,-12,X
5009306,-11,C
5009306,-10,0
5009306,-9,C
5009306,-8,1
5009306,-7,C
5009306,-6,0
5009306,-5,X
5009306,-4,C
5009306,-3,X
5009306,-2,C
5009306,-1,X
5009306,0,C
5009307,-40,0
5009307,-39,0
5009307,-38,C
5009307,-37,0
5009307,-36,X
5009307,-35,0
5009307,-34,C
5009307,-33,C
5009307,-32,0
5009307,-31,C
5009307,-30,0
5009307,-29,0
5009307,-28,1
5009307,-27,C
5009307,-26,0
5009307,-25,0
5009307,-24,0
5009307,-23,X
5009307,-22,0
5009307,-21,0
5009307,-20,1
5009307,-19,X
5009307,-18,C
5009307,-17,0
5009307,-16,C
5009307,-15,C
5009307,-14,C
5009307,-13,0
5009307,-12,X
5009307,-11,0
5009307,-10,0
5009307,-9,X
5009307,-8,C
5009307,-7,0
5009307,-6,C
5009307,-5,0
5009307,-4,C
5009307,-3,X
5009307,-2,C
5009307,-1,C
5009307,0,0
5009308,-25,0
5009308,-24,0
5009308,-23,0
5009308,-22,C
5009308,-21,0
5009308,-20,X
5009308,-19,X
5009308,-18,0
5009308,-17,C
5009308,-16,0
5009308,-15,C
5009308,-14,0
5009308,-13,C
5009308,-12,C
5009308,-11,0
5009308,-10,0
5009308,-9,C
5009308,-8,C
5009308,-7,C
5009308,-6,0
5009308,-5,C
5009308,-4,1
5009308,-3,0
5009308,-2,0
5009308,-1,C
5009308,0,0
5009309,-30,0
5009309,-29,0
5009309,-28,0
5009309,-27,C
5009309,-26,0
5009309,-25,0
5009309,-24,C
5009309,-23,0
5009309,-22,0
5009309,-21,0
5009309,-20,C
5009309,-19,0
5009309,-18,C
5009309,-17,C
5009309,-16,C
5009309,-15,C
5009309,-14,0
5009309,-13,C
5009309,-12,0
5009309,-11,X
5009309,-10,C
5009309,-9,C
5009309,-8,0
5009309,-7,0
5009309,-6,C
5009309,-5,C
5009309,-4,0
5009309,-3,0
5009309,-2,C
5009309,-1,0
5009309,0,C
5009310,-54,C
5009310,-53,0
5009310,-52,C
5009310,-51,0
5009310,-50,C
5009310,-49,0
5009310,-48,C
5009310,-47,0
5009310,-46,C
5009310,-45,C
5009310,-44,C
5009310,-43,C
5009310,-42,0
5009310,-41,C
5009310,-40,C
5009310,-39,0
5009310,-38,0
5009310,-37,C
5009310,-36,C
5009310,-35,0
5009310,-34,C
5009310,-33,C
5009310,-32,0
5009310,-31,C
5009310,-30,0
5009310,-29,C
5009310,-28,C
5009310,-27,C
5009310,-26,C
5009310,-25,0
5009310,-24,0
5009310,-23,C
5009310,-22,0
5009310,-21,C
5009310,-20,C
5009310,-19,X
5009310,-18,1
5009310,-17,1
5009310,-16,X
5009310,-15,0
5009310,-14,0
5009310,-13,0
5009310,-12,0
5009310,-11,0
5009310,-10,C
5009310,-9,0
5009310,-8,C
5009310,-7,0
5009310,-6,0
5009310,-5,0
5009310,-4,X
5009310,-3,X
5009310,-2,0
5009310,-1,C
5009310,0,0
5009311,-6,C
5009311,-5,X
5009311,-4,0
5009311,-3,1
5009311,-2,0
5009311,-1,C
5009311,0,X
5009312,-37,0
5009312,-36,0
5009312,-35,C
5009312,-34,0
5009312,-33,C
5009312,-32,C
5009312,-31,C
5009312,-30,0
5009312,-29,C
5009312,-28,0
5009312,-27,C
5009312,-26,C
5009312,-25,X
5009312,-24,0
5009312,-23,C
5009312,-22,0
5009312,-21,0
5009312,-20,0
5009312,-19,C
5009312,-18,X
5009312,-17,0
5009312,-16,0
5009312,-15,C
5009312,-14,0
5009312,-13,C
5009312,-12,0
5009312,-11,X
5009312,-10,0
5009312,-9,0
5009312,-8,C
5009312,-7,0
5009312,-6,C
5009312,-5,0
5009312,-4,0
5009312,-3,C
5009312,-2,0
5009312,-1,C
5009312,0,X
5009313,-59,C
5009313,-58,C
5009313,-57,C
5009313,-56,C
5009313,-55,C
5009313,-54,X
5009313,-53,C
5009313,-52,0
5009313,-51,0
5009313,-50,0
5009313,-49,0
5009313,-48,C
5009313,-47,0
5009313,-46,X
5009313,-45,C
5009313,-44,C
5009313,-43,0
5009313,-42,0
5009313,-41,C
5009313,-40,C
5009313,-39,C
5009313,-38,C
5009313,-37,C
5009313,-36,X
5009313,-35,0
5009313,-34,0
5009313,-33,C
5009313,-32,C
5009313,-31,C
5009313,-30,C
5009313,-29,C
5009313,-28,0
5009313,-27,C
5009313,-26,C
5009313,-25,C
5009313,-24,0
5009313,-23,C
5009313,-22,0
5009313,-21,0
5009313,-20,0
5009313,-19,C
5009313,-18,0
5009313,-17,C
5009313,-16,C
5009313,-15,1
5009313,-14,0
5009313,-13,X
5009313,-12,0
5009313,-11,0
5009313,-10,C
5009313,-9,0
5009313,-8,C
5009313,-7,0
5009313,-6,X
5009313,-5,X
5009313,-4,0
5009313,-3,0
5009313,-2,C
5009313,-1,0
5009313,0,0
5009314,-31,C
5009314,-30,C
5009314,-29,C
5009314,-28,0
5009314,-27,0
5009314,-26,C
5009314,-25,0
5009314,-24,0
5009314,-23,X
5009314,-22,0
5009314,-21,X
5009314,-20,C
5009314,-19,C
5009314,-18,C
5009314,-17,0
5009314,-16,C
5009314,-15,C
5009314,-14,0
5009314,-13,0
5009314,-12,C
5009314,-11,C
5009314,-10,0
5009314,-9,0
5009314,-8,0
5009314,-7,0
5009314,-6,C
5009314,-5,0
5009314,-4,C
5009314,-3,0
5009314,-2,C
5009314,-1,0
5009314,0,0
5009315,-25,C
5009315,-24,0
5009315,-23,C
5009315,-22,0
5009315,-21,C
5009315,-20,C
5009315,-19,0
5009315,-18,0
5009315,-17,C
5009315,-16,C
5009315,-15,C
5009315,-14,0
5009315,-13,0
5009315,-12,0
5009315,-11,C
5009315,-10,0
5009315,-9,X
5009315,-8,X
5009315,-7,0
5009315,-6,0
5009315,-5,0
5009315,-4,0
5009315,-3,X
5009315,-2,C
5009315,-1,C
5009315,0,0
5009316,-4,C
5009316,-3,C
5009316,-2,C
5009316,-1,0
5009316,0,C
5009317,-44,C
5009317,-43,C
5009317,-42,0
5009317,-41,1
5009317,-40,0
5009317,-39,C
5009317,-38,C
5009317,-37,0
5009317,-36,0
5009317,-35,C
5009317,-34,0
5009317,-33,0
5009317,-32,C
5009317,-31,0
5009317,-30,C
5009317,-29,0
5009317,-28,0
5009317,-27,0
5009317,-26,C
5009317,-25,C
5009317,-24,C
5009317,-23,0
5009317,-22,C
5009317,-21,C
5009317,-20,0
5009317,-19,C
5009317,-18,C
5009317,-17,X
5009317,-16,0
5009317,-15,X
5009317,-14,X
5009317,-13,C
5009317,-12,C
5009317,-11,0
5009317,-10,0
5009317,-9,C
5009317,-8,0
5009317,-7,C
5009317,-6,C
5009317,-5,C
5009317,-4,C
5009317,-3,0
5009317,-2,C
5009317,-1,C
5009317,0,0
5009318,-30,0
5009318,-29,0
5009318,-28,0
5009318,-27,C
5009318,-26,0
5009318,-25,X
5009318,-24,0
5009318,-23,0
5009318,-22,0
5009318,-21,0
5009318,-20,0
5009318,-19,X
5009318,-18,C
5009318,-17,0
5009318,-16,0
5009318,-15,0
5009318,-14,0
5009318,-13,C
5009318,-12,0
5009318,-11,0
5009318,-10,C
5009318,-9,1
5009318,-8,1
5009318,-7,C
5009318,-6,1
5009318,-5,0
5009318,-4,C
5009318,-3,1
5009318,-2,C
5009318,-1,0
5009318,0,0
5009319,-33,0
5009319,-32,C
5009319,-31,X
5009319,-30,3
5009319,-29,2
5009319,-28,0
5009319,-27,2
5009319,-26,0
5009319,-25,1
5009319,-24,0
5009319,-23,1
5009319,-22,C
5009319,-21,0
5009319,-20,C
5009319,-19,C
5009319,-18,X
5009319,-17,0
5009319,-16,1
5009319,-15,C
5009319,-14,C
5009319,-13,2
5009319,-12,C
5009319,-11,0
5009319,-10,C
5009319,-9,0
5009319,-8,C
5009319,-7,1
5009319,-6,C
5009319,-5,0
5009319,-4,0
5009319,-3,2
5009319,-2,0
5009319,-1,C
5009319,0,0
5009320,-21,C
5009320,-20,0
5009320,-19,C
5009320,-18,0
5009320,-17,C
5009320,-16,C
5009320,-15,C
5009320,-14,C
5009320,-13,C
5009320,-12,C
5009320,-11,C
5009320,-10,0
5009320,-9,C
5009320,-8,C
5009320,-7,C
5009320,-6,0
5009320,-5,C
5009320,-4,0
5009320,-3,C
5009320,-2,0
5009320,-1,X
5009320,0,C
5009321,-17,0
5009321,-16,0
5009321,-15,0
5009321,-14,X
5009321,-13,0
5009321,-12,X
5009321,-11,0
5009321,-10,C
5009321,-9,C
5009321,-8,0
5009321,-7,0
5009321,-6,0
5009321,-5,0
5009321,-4,C
5009321,-3,0
5009321,-2,0
5009321,-1,0
5009321,0,0
5009322,-48,0
5009322,-47,C
5009322,-46,0
5009322,-45,C
5009322,-44,C
5009322,-43,C
5009322,-42,X
5009322,-41,C
5009322,-40,0
5009322,-39,C
5009322,-38,C
5009322,-37,0
5009322,-36,0
5009322,-35,C
5009322,-34,C
5009322,-33,C
5009322,-32,0
5009322,-31,0
5009322,-30,1
5009322,-29,C
5009322,-28,C
5009322,-27,0
5009322,-26,0
5009322,-25,0
5009322,-24,C
5009322,-23,0
5009322,-22,C
5009322,-21,0
5009322,-20,C
5009322,-19,C
5009322,-18,C
5009322,-17,C
5009322,-16,X
5009322,-15,0
5009322,-14,C
5009322,-13,C
5009322,-12,0
5009322,-11,0
5009322,-10,C
5009322,-9,C
5009322,-8,C
5009322,-7,X
5009322,-6,C
5009322,-5,0
5009322,-4,0
5009322,-3,0
5009322,-2,C
5009322,-1,X
5009322,0,0
5009323,-20,C
5009323,-19,X
5009323,-18,C
5009323,-17,X
5009323,-16,0
5009323,-15,0
5009323,-14,C
5009323,-13,C
5009323,-12,0
5009323,-11,0
5009323,-10,X
5009323,-9,C
5009323,-8,C
5009323,-7,X
5009323,-6,C
5009323,-5,0
5009323,-4,C
5009323,-3,C
5009323,-2,C
5009323,-1,0
5009323,0,0
5009324,-4,C
5009324,-3,C
5009324,-2,0
5009324,-1,0
5009324,0,X
5009325,-40,C
5009325,-39,C
5009325,-38,X
5009325,-37,C
5009325,-36,0
5009325,-35,0
5009325,-34,0
5009325,-33,0
5009325,-32,0
5009325,-31,C
5009325,-30,C
5009325,-29,C
5009325,-28,C
5009325,-27,0
5009325,-26,C
5009325,-25,0
5009325,-24,C
5009325,-23,C
5009325,-22,0
5009325,-21,0
5009325,-20,0
5009325,-19,C
5009325,-18,C
5009325,-17,C
5009325,-16,0
5009325,-15,C
5009325,-14,X
5009325,-13,0
5009325,-12,0
5009325,-11,0
5009325,-10,0
5009325,-9,0
5009325,-8,X
5009325,-7,C
5009325,-6,X
5009325,-5,C
5009325,-4,X
5009325,-3,C
5009325,-2,C
5009325,-1,C
5009325,0,C
5009326,-30,1
5009326,-29,0
5009326,-28,C
5009326,-27,0
5009326,-26,2
5009326,-25,0
5009326,-24,1
5009326,-23,1
5009326,-22,1
5009326,-21,X
5009326,-20,0
5009326,-19,C
5009326,-18,2
5009326,-17,0
5009326,-16,C
5009326,-15,1
5009326,-14,C
5009326,-13,0
5009326,-12,0
5009326,-11,C
5009326,-10,1
5009326,-9,5
5009326,-8,1
5009326,-7,1
5009326,-6,2
5009326,-5,0
5009326,-4,0
5009326,-3,0
5009326,-2,0
5009326,-1,C
5009326,0,2
5009327,-9,C
5009327,-8,X
5009327,-7,C
5009327,-6,0
5009327,-5,0
5009327,-4,0
5009327,-3,0
5009327,-2,0
5009327,-1,C
5009327,0,C
5009328,-33,0
5009328,-32,C
5009328,-31,X
5009328,-30,C
5009328,-29,C
5009328,-28,X
5009328,-27,0
5009328,-26,C
5009328,-25,C
5009328,-24,0
5009328,-23,C
5009328,-22,C
5009328,-21,C
5009328,-20,0
5009328,-19,C
5009328,-18,C
5009328,-17,C
5009328,-16,0
5009328,-15,1
5009328,-14,1
5009328,-13,C
5009328,-12,0
5009328,-11,C
5009328,-10,C
5009328,-9,0
5009328,-8,0
5009328,-7,X
5009328,-6,C
5009328,-5,0
5009328,-4,C
5009328,-3,0
5009328,-2,0
5009328,-1,C
5009328,0,C
5009329,-43,0
5009329,-42,X
5009329,-41,C
5009329,-40,0
5009329,-39,0
5009329,-38,C
5009329,-37,C
5009329,-36,C
5009329,-35,0
5009329,-34,0
5009329,-33,0
5009329,-32,C
5009329,-31,1
5009329,-30,C
5009329,-29,C
5009329,-28,C
5009329,-27,0
5009329,-26,C
5009329,-25,X
5009329,-24,0
5009329,-23,C
5009329,-22,0
5009329,-21,C
5009329,-20,1
5009329,-19,1
5009329,-18,C
5009329,-17,X
5009329,-16,0
5009329,-15,0
5009329,-14,0
5009329,-13,X
5009329,-12,X
5009329,-11,C
5009329,-10,X
5009329,-9,C
5009329,-8,0
5009329,-7,0
5009329,-6,0
5009329,-5,0
5009329,-4,C
5009329,-3,C
5009329,-2,C
5009329,-1,0
5009329,0,0
5009330,-38,C
5009330,-37,C
5009330,-36,0
5009330,-35,1
5009330,-34,C
5009330,-33,0
5009330,-32,C
5009330,-31,X
5009330,-30,C
5009330,-29,0
5009330,-28,X
5009330,-27,0
5009330,-26,0
5009330,-25,1
5009330,-24,0
5009330,-23,0
5009330,-22,X
5009330,-21,C
5009330,-20,X
5009330,-19,X
5009330,-18,C
5009330,-17,C
5009330,-16,0
5009330,-15,0
5009330,-14,0
5009330,-13,0
5009330,-12,C
5009330,-11,C
5009330,-10,C
5009330,-9,0
5009330,-8,C
5009330,-7,0
5009330,-6,C
5009330,-5,C
5009330,-4,C
5009330,-3,0
5009330,-2,0
5009330,-1,0
5009330,0,0
5009331,-7,C
5009331,-6,C
5009331,-5,0
5009331,-4,C
5009331,-3,C
5009331,-2,C
5009331,-1,C
5009331,0,X
5009332,-7,C
5009332,-6,0
5009332,-5,C
5009332,-4,0
5009332,-3,0
5009332,-2,0
5009332,-1,C
5009332,0,0
5009333,-21,0
5009333,-20,X
5009333,-19,0
5009333,-18,0
5009333,-17,0
5009333,-16,C
5009333,-15,C
5009333,-14,C
5009333,-13,X
5009333,-12,0
5009333,-11,C
5009333,-10,0
5009333,-9,C
5009333,-8,0
5009333,-7,C
5009333,-6,0
5009333,-5,0
5009333,-4,X
5009333,-3,0
5009333,-2,C
5009333,-1,C
5009333,0,C
5009334,-21,0
5009334,-20,0
5009334,-19,C
5009334,-18,C
5009334,-17,C
5009334,-16,C
5009334,-15,0
5009334,-14,C
5009334,-13,0
5009334,-12,X
5009334,-11,0
5009334,-10,0
5009334,-9,X
5009334,-8,0
5009334,-7,C
5009334,-6,C
5009334,-5,0
5009334,-4,C
5009334,-3,C
5009334,-2,0
5009334,-1,X
5009334,0,X
5009335,-30,X
5009335,-29,C
5009335,-28,C
5009335,-27,0
5009335,-26,0
5009335,-25,0
5009335,-24,0
5009335,-23,C
5009335,-22,0
5009335,-21,0
5009335,-20,C
5009335,-19,C
5009335,-18,0
5009335,-17,X
5009335,-16,C
5009335,-15,0
5009335,-14,C
5009335,-13,0
5009335,-12,C
5009335,-11,C
5009335,-10,0
5009335,-9,C
5009335,-8,C
5009335,-7,0
5009335,-6,C
5009335,-5,C
5009335,-4,0
5009335,-3,0
5009335,-2,0
5009335,-1,0
5009335,0,0
5009336,-53,0
5009336,-52,0
5009336,-51,C
5009336,-50,C
5009336,-49,X
5009336,-48,0
5009336,-47,0
5009336,-46,0
5009336,-45,C
5009336,-44,1
5009336,-43,C
5009336,-42,C
5009336,-41,0
5009336,-40,X
5009336,-39,C
5009336,-38,C
5009336,-37,1
5009336,-36,0
5009336,-35,X
5009336,-34,C
5009336,-33,C
5009336,-32,0
5009336,-31,C
5009336,-30,1
5009336,-29,C
5009336,-28,C
5009336,-27,C
5009336,-26,0
5009336,-25,0
5009336,-24,C
5009336,-23,C
5009336,-22,C
5009336,-21,C
5009336,-20,C
5009336,-19,0
5009336,-18,0
5009336,-17,C
5009336,-16,X
5009336,-15,0
5009336,-14,C
5009336,-13,C
5009336,-12,C
5009336,-11,X
5009336,-10,0
5009336,-9,C
5009336,-8,C
5009336,-7,0
5009336,-6,1
5009336,-5,X
5009336,-4,0
5009336,-3,0
5009336,-2,C
5009336,-1,C
5009336,0,0
5009337,-52,0
5009337,-51,C
5009337,-50,C
5009337,-49,1
5009337,-48,0
5009337,-47,C
5009337,-46,0
5009337,-45,C
5009337,-44,C
5009337,-43,C
5009337,-42,C
5009337,-41,0
5009337,-40,C
5009337,-39,C
5009337,-38,C
5009337,-37,C
5009337,-36,0
5009337,-35,C
5009337,-34,C
5009337,-33,0
5009337,-32,X
5009337,-31,0
5009337,-30,C
5009337,-29,0
5009337,-28,C
5009337,-27,X
5009337,-26,X
5009337,-25,C
5009337,-24,C
5009337,-23,C
5009337,-22,0
5009337,-21,C
5009337,-20,C
5009337,-19,C
5009337,-18,0
5009337,-17,0
5009337,-16,C
5009337,-15,1
5009337,-14,C
5009337,-13,C
5009337,-12,X
5009337,-11,C
5009337,-10,0
5009337,-9,0
5009337,-8,C
5009337,-7,C
5009337,-6,C
5009337,-5,X
5009337,-4,X
5009337,-3,C
5009337,-2,0
5009337,-1,C
5009337,0,C
5009338,-27,0
5009338,-26,C
5009338,-25,0
5009338,-24,C
5009338,-23,0
5009338,-22,C
5009338,-21,X
5009338,-20,0
5009338,-19,C
5009338,-18,0
5009338,-17,C
5009338,-16,0
5009338,-15,C
5009338,-14,C
5009338,-13,0
5009338,-12,0
5009338,-11,C
5009338,-10,0
5009338,-9,C
5009338,-8,1
5009338,-7,X
5009338,-6,C
5009338,-5,C
5009338,-4,0
5009338,-3,0
5009338,-2,1
5009338,-1,X
5009338,0,C
5009339,-16,0
5009339,-15,0
5009339,-14,3
5009339,-13,C
5009339,-12,0
5009339,-11,5
5009339,-10,C
5009339,-9,C
5009339,-8,C
5009339,-7,0
5009339,-6,0
5009339,-5,1
5009339,-4,0
5009339,-3,0
5009339,-2,0
5009339,-1,5
5009339,0,0
5009340,-59,C
5009340,-58,0
5009340,-57,0
5009340,-56,C
5009340,-55,0
5009340,-54,0
5009340,-53,C
5009340,-52,0
5009340,-51,0
5009340,-50,X
5009340,-49,C
5009340,-48,C
5009340,-47,C
5009340,-46,C
5009340,-45,0
5009340,-44,C
5009340,-43,0
5009340,-42,C
5009340,-41,C
5009340,-40,C
5009340,-39,C
5009340,-38,C
5009340,-37,X
5009340,-36,0
5009340,-35,C
5009340,-34,C
5009340,-33,0
5009340,-32,C
5009340,-31,X
5009340,-30,0
5009340,-29,0
5009340,-28,0
5009340,-27,C
5009340,-26,0
5009340,-25,0
5009340,-24,C
5009340,-23,0
5009340,-22,0
5009340,-21,0
5009340,-20,C
5009340,-19,C
5009340,-18,C
5009340,-17,C
5009340,-16,1
5009340,-15,0
5009340,-14,0
5009340,-13,0
5009340,-12,0
5009340,-11,0
5009340,-10,C
5009340,-9,C
5009340,-8,0
5009340,-7,X
5009340,-6,0
5009340,-5,C
5009340,-4,X
5009340,-3,C
5009340,-2,C
5009340,-1,0
5009340,0,0
5009341,-27,0
5009341,-26,C
5009341,-25,1
5009341,-24,0
5009341,-23,0
5009341,-22,0
5009341,-21,0
5009341,-20,C
5009341,-19,C
5009341,-18,C
5009341,-17,X
5009341,-16,0
5009341,-15,C
5009341,-14,0
5009341,-13,C
5009341,-12,0
5009341,-11,X
5009341,-10,C
5009341,-9,C
5009341,-8,0
5009341,-7,0
5009341,-6,C
5009341,-5,0
5009341,-4,C
5009341,-3,X
5009341,-2,X
5009341,-1,0
5009341,0,0
5009342,-34,C
5009342,-33,C
5009342,-32,C
5009342,-31,0
5009342,-30,C
5009342,-29,0
5009342,-28,0
5009342,-27,C
5009342,-26,0
5009342,-25,0
5009342,-24,0
5009342,-23,0
5009342,-22,0
5009342,-21,0
5009342,-20,0
5009342,-19,0
5009342,-18,0
5009342,-17,X
5009342,-16,X
5009342,-15,0
5009342,-14,0
5009342,-13,C
5009342,-12,0
5009342,-11,0
5009342,-10,C
5009342,-9,0
5009342,-8,1
5009342,-7,0
5009342,-6,C
5009342,-5,0
5009342,-4,C
5009342,-3,C
5009342,-2,C
5009342,-1,X
5009342,0,0
5009343,-51,X
5009343,-50,0
5009343,-49,X
5009343,-48,X
5009343,-47,0
5009343,-46,X
5009343,-45,0
5009343,-44,0
5009343,-43,C
5009343,-42,0
5009343,-41,1
5009343,-40,C
5009343,-39,0
5009343,-38,C
5009343,-37,0
5009343,-36,C
5009343,-35,0
5009343,-34,0
5009343,-33,0
5009343,-32,0
5009343,-31,0
5009343,-30,C
5009343,-29,0
5009343,-28,C
5009343,-27,0
5009343,-26,X
5009343,-25,C
5009343,-24,C
5009343,-23,X
5009343,-22,C
5009343,-21,0
5009343,-20,C
5009343,-19,X
5009343,-18,C
5009343,-17,X
5009343,-16,C
5009343,-15,0
5009343,-14,C
5009343,-13,0
5009343,-12,C
5009343,-11,C
5009343,-10,C
5009343,-9,C
5009343,-8,0
5009343,-7,0
5009343,-6,C
5009343,-5,C
5009343,-4,C
5009343,-3,0
5009343,-2,C
5009343,-1,0
5009343,0,X
5009344,-19,X
5009344,-18,C
5009344,-17,0
5009344,-16,0
5009344,-15,C
5009344,-14,C
5009344,-13,C
5009344,-12,C
5009344,-11,C
5009344,-10,C
5009344,-9,X
5009344,-8,X
5009344,-7,0
5009344,-6,C
5009344,-5,X
5009344,-4,X
5009344,-3,C
5009344,-2,0
5009344,-1,C
5009344,0,C
5009345,-27,0
5009345,-26,C
5009345,-25,C
5009345,-24,C
5009345,-23,0
5009345,-22,C
5009345,-21,0
5009345,-20,C
5009345,-19,C
5009345,-18,0
5009345,-17,0
5009345,-16,0
5009345,-15,C
5009345,-14,C
5009345,-13,C
5009345,-12,C
5009345,-11,X
5009345,-10,C
5009345,-9,0
5009345,-8,0
5009345,-7,C
5009345,-6,C
5009345,-5,C
5009345,-4,C
5009345,-3,C
5009345,-2,C
5009345,-1,0
5009345,0,0
5009346,-24,X
5009346,-23,0
5009346,-22,0
5009346,-21,0
5009346,-20,X
5009346,-19,C
5009346,-18,0
5009346,-17,0
5009346,-16,0
5009346,-15,C
5009346,-14,0
5009346,-13,C
5009346,-12,C
5009346,-11,C
5009346,-10,0
5009346,-9,C
5009346,-8,C
5009346,-7,C
5009346,-6,0
5009346,-5,C
5009346,-4,C
5009346,-3,C
5009346,-2,0
5009346,-1,1
5009346,0,0
5009347,-21,0
5009347,-20,C
5009347,-19,0
5009347,-18,C
5009347,-17,X
5009347,-16,0
5009347,-15,C
5009347,-14,C
5009347,-13,C
5009347,-12,0
5009347,-11,C
5009347,-10,0
5009347,-9,C
5009347,-8,C
5009347,-7,0
5009347,-6,C
5009347,-5,0
5009347,-4,C
5009347,-3,C
5009347,-2,0
5009347,-1,C
5009347,0,0
5009348,-53,C
5009348,-52,X
5009348,-51,0
5009348,-50,X
5009348,-49,0
5009348,-48,X
5009348,-47,C
5009348,-46,0
5009348,-45,C
5009348,-44,0
5009348,-43,C
5009348,-42,0
